,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
277,Striking blue eyes with a golden twist  heres how to create this seasons best makeup look. ,False,73,,2019-12-03 10:59:39,True,,1201818273815367681,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.743,0.296,0.0,0.704
278,"Johanna Ortiz x H&amp;M is here  and it blossoms! Find your fave among four beautiful dresses: mini, midi, maxi and wr ",False,118,,2019-12-03 08:25:55,True,,1201779585504792579,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.7959,0.262,0.0,0.738
279,Theres a new designer to know about! Sabine Skarule won the H&amp;M Design Award 2020 with a perfectly crafted collect ,False,55,,2019-12-02 16:00:58,True,,1201531713257648128,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.9134,0.408,0.0,0.592
280,"Gear up for those laidback days with comfy hoodies, solid outerwear and sturdy sneakers. #HMMan ",False,107,,2019-12-02 15:59:37,True,,1201531372671832065,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,22,False,False,,,0.2732,0.193,0.0,0.807
281,Wanna know more about Colombian designer Johanna Ortiz? Go to IGTV!  #johannaortizxhm ,False,82,,2019-12-02 09:00:04,False,,1201425789692104704,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,17,False,False,,,0.0,0.0,0.0,1.0
282,Time for new dancing shoes? Discover our new footwear for men today!  #HMMan  ,False,90,,2019-12-01 10:59:32,False,,1201093469277708289,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
283,Looking for something to wear for the office holiday party? We'll help you! #HM  ,False,133,,2019-11-30 10:59:47,False,,1200731143982718976,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.8122,0.433,0.0,0.567
284,Shine through the winter darkness with our gleaming new rhinestone must-haves! #HM  ,False,101,,2019-11-29 15:59:46,False,,1200444246127521792,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,-0.3164,0.0,0.172,0.828
285,Explore the latest arrivals for the kids' winter wardrobes! #HMKids  ,False,107,,2019-11-29 07:59:57,False,,1200323499010805761,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,15,False,False,,,0.0,0.0,0.0,1.0
286,The faux fur season is still going strong  find your favourite winter jacket today! #HM  ,False,120,,2019-11-28 10:59:33,False,,1200006306482053120,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.5562,0.193,0.0,0.807
287,"Winterproof your wardrobe with the cosy essentials of the season. Discover hats, scarves, headbands and thick glove ",False,99,,2019-11-27 17:44:57,True,,1199745941475119111,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,11,False,False,,,0.0,0.0,0.0,1.0
288,Let your underwear set the mood with our new lacy favourites. #HM  ,False,157,,2019-11-27 10:59:35,False,,1199643929509060608,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,15,False,False,,,0.0,0.0,0.0,1.0
289,"Into ruffles, florals and vibrant colours? Then this collab is for you! Explore the Johanna Ortiz x H&amp;M pre-drop 3 ",False,106,,2019-11-26 17:59:38,True,,1199387249340821508,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.5707,0.163,0.0,0.837
290,Curious about the creative world of H&amp;M? Looking for your first job? Need a change? <U+0001F31F> Were here! <U+0001F64C>  Follow H&amp;M Car ,False,90,,2019-11-26 14:26:01,True,,1199333492221513729,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.7212,0.232,0.0,0.768
291,Furry slippers and warming outfits for cold winter days  discover our new arrivals for #HMKids. ,False,75,,2019-11-26 11:00:01,True,,1199281648631762944,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.1531,0.096,0.0,0.904
292,"Stay cool in our maroon-coloured suit, perfect for the holiday season! #HMMan  ",False,113,,2019-11-25 10:59:36,False,,1198919155698806785,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,14,False,False,,,0.8398,0.5,0.0,0.5
293,Roll with it! Treat your skin with a luxury face roller and our brand new conscious skin care products. #HMBeauty ,False,74,,2019-11-25 07:59:49,True,,1198873913687756800,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.7345,0.256,0.0,0.744
294,Trending right now: hair slides. #HM  ,False,175,,2019-11-24 16:00:01,False,,1198632371869892608,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,24,False,False,,,0.0,0.0,0.0,1.0
295,"Shoes, bags and sparkling pieces of jewellery! Our new party accessories have arrived! #HM  ",False,102,,2019-11-24 07:59:32,False,,1198511454619623424,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.6688,0.314,0.0,0.686
296,Time for a new backpack? We have a wide assortment of backpacks and gym bags for kids. Discover them all today! ,False,111,,2019-11-23 16:00:55,True,,1198270209037131776,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
297,How can tech solve two of the customers biggest pain points  size and fit? We wanted to challenge ourselves and s ,False,86,,2019-11-23 11:01:35,True,,1198194879500824576,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.0772,0.208,0.123,0.669
298,"Explore all our new accessories for men  discover pieces of jewellery, sunglasses and wallets today. #HMMan ",False,100,,2019-11-23 07:59:56,True,,1198149166511378432,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
299,"Shine, shimmer and sparkle this season! Discover our new luminous party pieces with fabulous glitter details. #HM ",False,101,,2019-11-22 15:59:30,True,,1197907467147137025,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,18,False,False,,,0.8478,0.396,0.0,0.604
300,Multiply the holiday magic with matching jolly jumpers! #HMKids  ,False,76,,2019-11-22 08:00:01,False,,1197786800024117248,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.7424,0.473,0.0,0.527
301,"Plush tutus, cosy knits and adorable suits in mini sizes  our new party pieces for kids have arrived! #HMKids ",False,90,,2019-11-21 15:59:31,True,,1197545083408654337,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.7345,0.256,0.0,0.744
302,Winters toughest sartorial decision: staying warm or looking cute? With the seasons brightest and boldest knits  ,False,98,,2019-11-21 12:00:04,True,,1197484823411150853,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.8807,0.464,0.052,0.484
303,"More sizes, more quality styles to love! Presenting: Kids Exclusive  the older sibling of our much-loved Baby Excl ",False,110,,2019-11-21 08:00:04,True,,1197424425366364161,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.7177,0.261,0.0,0.739
304,Children are our future  and its time to support theirs! Just like  and  s Global Program fo ,False,146,,2019-11-20 09:10:39,True,,1197079800806084609,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,33,False,False,,,0.6696,0.256,0.0,0.744
305,"Explore our new trend arrivals for men  discover outerwear, knits and comfy sneakers for the cold season. #HMMan ",False,91,,2019-11-19 15:59:44,True,,1196820362023067649,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.0,0.0,0.0,1.0
306,Join the PJ party! Weve got nightwear for every family member. #HM #MomentsInBetween  ,False,117,,2019-11-19 12:01:08,False,,1196760314328563712,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.636,0.321,0.0,0.679
307,Perfect pearls make a perfect look! Our new knits and party pieces with delicate embroideries have arrived. #HM ,False,150,,2019-11-19 07:59:49,True,,1196699587211333632,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,17,False,False,,,0.8908,0.453,0.0,0.547
308,Stock up on your glowing beauty favourites this season with our sparkling party essentials. #HM ,False,103,,2019-11-18 15:59:36,True,,1196457941005750272,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,19,False,False,,,0.8271,0.42,0.0,0.58
309,Would you rather dress up or stay in your PJs all day? These styles are chic enough to wear around the clock. #HM ,False,96,,2019-11-18 08:00:18,True,,1196337320053612544,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.2732,0.087,0.0,0.913
310,"New knits, chic skirts and much more! Discover our latest must-haves today. #HM  ",False,160,,2019-11-17 15:59:50,False,,1196095609616424964,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,14,False,False,,,0.3382,0.166,0.0,0.834
311,Explore this season's new styles for kids with patterned sweaters and sparkling skirts! #HMKids ,False,92,,2019-11-17 15:44:46,False,,1196091816703090688,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.3595,0.161,0.0,0.839
312,Explore this season's new styles for kids with patterned sweaters and sparkling skirts! #HMKids ,False,71,,2019-11-17 09:00:02,True,,1195989963004948480,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,5,False,False,,,0.3595,0.161,0.0,0.839
313,Warming winter boots or sophisticated party loafers? We've got them all! <U+0001F406> #HMMan ,False,154,,2019-11-16 16:59:32,False,,1195748248008441863,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.8016,0.45,0.0,0.55
314,"Let your vibe set your style! Discover all the new trends today-, in store or online. #HM ",False,100,,2019-11-15 22:30:00,False,,1195469021027741696,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.0,0.0,0.0,1.0
315,"Explore our new arrivals for men today  discover trousers, sweaters and much more. #HMMan  ",False,86,,2019-11-15 07:59:46,False,,1195250023753289728,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.0,0.0,0.0,1.0
316,Fill your bathroom cabinet with our new haircare products  discover them all today! #HM  ,False,59,,2019-11-14 15:59:31,False,,1195008367368036352,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,6,False,False,,,0.0,0.0,0.0,1.0
317,Pink + glitter = this seasons best beauty buy <U+0001F485> Find three inspiring glitter makeup looks here! #HMMagazine ,False,100,,2019-11-14 10:59:35,True,,1194932884618010625,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.902,0.425,0.0,0.575
318,"Time to start looking for the ultimate winter wardrobe essentials! Discover hats, scarves and gloves today. #HM ",False,105,,2019-11-13 22:29:31,False,,1194744124005650439,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.0,0.0,0.0,1.0
319,"Your favourite pair of jeans is the most versatile wardrobe hero  whatever look you're going for, they'll make it ",False,51,,2019-11-13 16:59:33,True,,1194661087850967042,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,6,False,False,,,0.5945,0.169,0.0,0.831
320,Ho- ho- holiday sweaters! #HMMan  ,False,174,,2019-11-13 07:59:59,False,,1194525302241873920,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,35,False,False,,,0.4574,0.428,0.0,0.572
321,Explore our latest accessories for kids and stock up on wardrobe essentials in mini sizes today! #HMKids ,False,81,,2019-11-12 15:59:39,True,,1194283626650914817,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.0,0.0,0.0,1.0
322,This party season is all about glitter and glam! #HM #MomentsInBetween ,False,73,,2019-11-11 22:00:01,False,,1194011926193463296,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.4574,0.23,0.0,0.77
323,The holiday-sweater game is on! #HMMan  ,False,108,,2019-11-11 08:00:01,False,,1193800532319752192,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,11,False,False,,,0.0,0.0,0.0,1.0
324,Our new workwear shirts and pile jackets are the ultimate autumn pieces for any wardrobe. Discover them all today! ,False,147,,2019-11-10 16:00:02,True,,1193558945262133250,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.0,0.0,0.0,1.0
325,Enjoy the flavour of perfectly chilled statement dressing. #HMMan  ,False,71,,2019-11-10 11:59:43,False,,1193498466149945345,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.8126,0.514,0.0,0.486
326,Explore our new collection of accessories and pieces of jewellery for men today. #HMMan  ,False,78,,2019-11-10 07:59:53,False,,1193438111767891969,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
327,Our new partywear for kids is the perfect choice for all the winter festivities coming up! #HMKids ,False,70,,2019-11-09 15:59:43,True,,1193196479437033473,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.7959,0.321,0.0,0.679
328,BFF hangouts are the best hangouts. #HM #MomentsInBetween   ,False,58,,2019-11-09 11:59:31,False,,1193136028472815618,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.87,0.595,0.0,0.405
329,Explore our new garments and accessories for babies! #HMKids  ,False,122,,2019-11-09 07:59:56,False,,1193075737240199168,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,11,False,False,,,0.0,0.0,0.0,1.0
330,Let function meet fashion on your next autumn outing  discover our new jackets and coats today! #HM ,False,145,,2019-11-08 15:59:42,True,,1192834085711990785,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,20,False,False,,,0.0,0.0,0.0,1.0
331,How to dress for a snowball fight? Knitted sweaters are essential! #HMMan #MomentsInBetween  ,False,131,,2019-11-08 11:59:38,False,,1192773672982978560,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,-0.4389,0.0,0.194,0.806
332,"Take on the late autumn strolls with graceful and warming outfits, find camel-coloured boots and thick jumpers toda ",False,102,,2019-11-08 07:59:53,True,,1192713335831252992,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.5574,0.223,0.0,0.777
333,Go bold or go home  our new trend pieces will make you the star of any show! #HM  ,False,113,,2019-11-07 15:59:39,False,,1192471686525964288,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,7,False,False,,,0.4389,0.138,0.0,0.862
334,The holidays are all about festive fashion  and having fun together! #HMKids #MomentsInBetween ,False,66,,2019-11-07 12:00:07,True,,1192411406123094018,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.8478,0.455,0.0,0.545
335,It's fearless: Giambattista Valli x H&amp;M. Available NOW! Keep sharing your love stories at #Project<U+0001F5A4> ,False,575,,2019-11-07 07:59:57,True,,1192350966781239301,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,94,False,False,,,0.8805,0.459,0.0,0.541
336,"It's MONUMENTAL: Stay tuned for tomorrow's release! #Project<U+0001F5A4> 

The main Giambattista Valli x H&amp;M collectionlaunche ",False,110,,2019-11-06 15:59:53,True,,1192109358232014849,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
337,Get set for the launch of Giambattista Valli x H&amp;M tomorrow! In selected stores and online. #Project<U+0001F5A4> ,False,238,,2019-11-06 08:00:28,True,,1191988708993642496,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,32,False,False,,,0.0,0.0,0.0,1.0
338,"Even peonies can be wild. <U+0001F338> #Project<U+0001F5A4> 

The main Giambattista Valli x H&amp;M collection launches 07.NOV.2019 ",False,112,,2019-11-05 12:00:25,True,,1191686702684917760,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,21,False,False,,,0.0,0.0,0.0,1.0
339,Meet Cameron Monaghan in full on leo print! We're proud to present Giambattista Valli's first ever men's collection ,False,101,,2019-11-04 15:59:42,True,,1191384535952482305,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,14,False,False,,,0.5255,0.166,0.0,0.834
340,"Yes, it's true: We're revealing Giambattista Valli's first ever men's collection.  #Project<U+0001F5A4> 

The main Giambattist ",False,167,,2019-11-04 07:59:55,True,,1191263793390768134,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,21,False,False,,,0.6705,0.297,0.0,0.703
